CURRENT 現有舊模板,,,CURRENT 現有舊模板,,,新 MCH,,,,,
LV1 English,LV1 繁中,LV1 簡中,LV2 English,LV2 繁中,LV2 簡中,Class,Class English,Class 中文,MCH,MCH Name,MCH 中文
Beverages,飲品,饮品,Soy Milk/Yogurt,豆乳/乳酸飲料,豆乳/乳酸饮料,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105511,Yogurt Drink,常溫乳酸飲料
Beverages,飲品,饮品,Soy Milk/Yogurt,豆乳/乳酸飲料,豆乳/乳酸饮料,55,PlantMilk&YogurtDrk,植物奶/乳酸飲,10105521,Oth PltMilkYogurtDrk,其他植物蛋白/乳酸飲料
Beverages,飲品,饮品,Dietary Supplement,保健飲品,保健饮品,56,Sports Drink,運動飲料,10105601,Sports Drink Mnstr,運動飲料主流
Beverages,飲品,饮品,Dietary Supplement,保健飲品,保健饮品,56,Sports Drink,運動飲料,10105602,Sports Drink Other,運動飲料其他
Beverages,飲品,饮品,Dietary Supplement,保健飲品,保健饮品,57,Coffee&Energy Drink,咖啡/能量飲料,10105721,Energy Drink,能量飲品
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26,Candy,糖果,10102601,Gummy Mnstr Brand,軟糖主流
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26,Candy,糖果,10102609,Gummy Other Brand,軟糖其他
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26,Candy,糖果,10102611,Hard Candy Mnstr Brd,硬糖主流
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26,Candy,糖果,10102619,Hard Candy Other Brd,硬糖其他
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26,Candy,糖果,10102621,Gum Mainstream Brand,口香糖主流
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26 ,Candy,糖果,10102629,Gum Other Brand,口香糖其他
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26 ,Candy,糖果,10102631,Mints Mnstr Brand,薄荷糖主流
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26 ,Candy,糖果,10102639,Mints Other Brand,薄荷糖其他
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26 ,Candy,糖果,10102641,Candied Nuts,果仁酥糖
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26 ,Candy,糖果,10102651,Other Candy,其他糖果
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,26 ,Candy,糖果,10102652,Bulk Candy,稱重糖果
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,27 ,Chocolate,巧克力,10102701,Choc Bar Mnstr Brd,大塊巧克力主流
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,27 ,Chocolate,巧克力,10102711,Choc Bar Other Brd,大塊巧克力其他
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,27 ,Chocolate,巧克力,10102721,Choc BagBox MnstrBrd,袋/盒裝巧克力主流
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,27 ,Chocolate,巧克力,10102731,Choc BagBox OtherBrd,袋/盒裝巧克力其他
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,27,Chocolate,巧克力,10102741,Candy Bar Mnstr Brd,巧克力糖果條主流
Snacks,零食,零食,Candy/Choco.,糖果/巧克力,糖果/巧克力,27,Chocolate,巧克力,10102751,Candy Bar Other Brd,巧克力糖果條其他
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,21,Cracker,鹹餅乾,10102101,Cracker Mnstr Brand,鹹餅乾主流
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,21,Cracker,鹹餅乾,10102102,Cracker Ch/Tw Brand,鹹餅乾中系台系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,21,Cracker,鹹餅乾,10102103,Cracker Kr Brand,鹹餅乾韓系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,21,Cracker,鹹餅乾,10102104,Cracker Jp Brand,鹹餅乾日系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,21,Cracker,鹹餅乾,10102105,Cracker SE Asian Brd,鹹餅乾東南亞系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,21,Cracker,鹹餅乾,10102111,Other Cracker Brand,其他鹹餅乾
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102201,Cookie Mnstr Brand,甜餅乾主流
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102209,Cookie Other Brand,甜餅乾其他
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102211,Butter Cookie US Brd,奶油曲奇美系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102212,Butter Cookie EU Brd,奶油曲奇歐系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102219,Butter Cookie OthBrd,奶油曲奇其他
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102221,Digestive Biscuit,雜糧/麥消化餅乾
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102222,Tuiles,瓦片餅乾
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102231,Wafer Chinese Brand,威化餅乾中系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102239,Wafer Other Brand,威化餅乾其他
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102241,Eggroll Ch Brand,蛋捲中系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102249,Eggroll Other Brand,蛋捲其他
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102251,ChocCoat CookieStick,巧克力塗層餅乾棒
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,22,Cookie,甜餅乾/曲奇,10102261,Other Cookie,其他甜餅乾/曲奇
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,23,Rice Cracker&Popcorn,米果/爆米花,10102301,Rice Cracker ChTwBrd,米果中系台系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,23,Rice Cracker&Popcorn,米果/爆米花,10102302,Rice Cracker Kr Brd,米果韓系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,23,Rice Cracker&Popcorn,米果/爆米花,10102303,Rice Cracker Jp Brd,米果日系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,23,Rice Cracker&Popcorn,米果/爆米花,10102304,Rice Crack SEAsiaBrd,米果東南亞系
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,23,Rice Cracker&Popcorn,米果/爆米花,10102311,Rice Cracker Oth Brd,米果其他
Snacks,零食,零食,Cookies/Rice Cracker,餅乾/米果,饼干/米果,23,Rice Cracker&Popcorn,米果/爆米花,10102321,Popcorn,爆米花
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102901,Sunflower Seeds,葵花子
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102902,Watermelon Seeds,西瓜子
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102903,Pumpkin Seeds,南瓜子
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102904,Peanut w/Shell,帶殼花生
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102905,Walnut w/Shell,帶殼核桃
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102906,Pine Seeds w/Shell,帶殼松子
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102907,Pistachio w/Shell,開心果
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102911,Oth SeedsNuts wShell,其他帶殼瓜子堅果
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102921,Shelled Seeds,瓜子仁
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102922,Shelled Peanut,花生仁
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102923,Walnut Kernel,核桃仁
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102924,Cashew,腰果
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102925,Almond,杏仁
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102926,Bean Snack,豆類零食
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102927,Chestnut,板栗仁
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102931,Mixed Nuts,綜合果仁
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102932,Oth ShelledSeedsNuts,其他瓜子堅果仁
Snacks,零食,零食,Nuts/Seeds,瓜子/花生/堅果,瓜子/花生/坚果,29,Nuts & Seeds,堅果/瓜子,10102941,Bulk Seeds & Nuts,稱重瓜子堅果
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102801,Potato Chips MnstBrd,薯片主流
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102802,Potato Chips ChTwBrd,薯片中系台系
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102803,Potato Chips Kr Brd,薯片韓系
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102804,Potato Chips Jp Brd,薯片日系
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102805,Potato Chips SEAsnBr,薯片東南亞系
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102811,Potato Chips Oth Brd,薯片其他
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102821,Corn Chips Mnstr Brd,玉米片主流
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102822,Corn Chips Ch/Tw Brd,玉米片中系台系
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102823,Corn Chips Kr Brand,玉米片韓系
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102824,Corn Chips Jp Brand,玉米片日系
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102825,Corn Chips SEAsn Brd,玉米片東南亞系
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102831,Corn Chips Other Brd,玉米片其他
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102841,Shrimp Chips,蝦片
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102851,Other Chips,其他薯片蝦片
Snacks,零食,零食,Chips,薯片,薯片,28,Chips,薯片,10102861,Chips Salsa Sauce,薯片蘸酱
Snacks,零食,零食,Jelly/Mochi,果凍/蔴糬,果冻/麻糬,25,Jelly,果凍布丁,10102501,Jelly Chinese Brand,果凍布丁中系
Snacks,零食,零食,Jelly/Mochi,果凍/蔴糬,果冻/麻糬,25,Jelly,果凍布丁,10102502,Jelly Japanese Brand,果凍布丁日系
Snacks,零食,零食,Jelly/Mochi,果凍/蔴糬,果冻/麻糬,25,Jelly,果凍布丁,10102511,Jelly Other Brand,果凍布丁其他
Snacks,零食,零食,Jelly/Mochi,果凍/蔴糬,果冻/麻糬,25,Jelly,果凍布丁,10102531,Other Jelly,其他果凍布丁
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103001,Beef Jerky Asian Brd,牛肉亞系
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103009,Beef Jerky Other Brd,牛肉乾其他
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103011,Pork Jerky Asian Brd,豬肉乾亞系
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103019,Pork Jerky Other Brd,豬肉乾其他
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103021,Pork Rind Mnstr Brd,豬皮零食主流
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103022,Pork Rind LatinStyle,豬皮零食西語裔系
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103029,Pork Rind Other Brd,豬皮零食其他
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103031,Marinated Egg Snack,即食滷蛋
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103041,Dry Fish Snack,魚片魚乾魚絲
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103042,Dry Squid,魷魚絲
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103051,Beancurd Snack ChBrd,豆乾零食中系
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103052,Beancurd Snack TwBrd,豆乾零食台系
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103059,Beancurd Snack OthBr,豆乾零食其他
Snacks,零食,零食,Bean Curd/Jerkies/Dried Seafood,豆乾/肉乾/海鮮零食,豆干/肉干/海鲜零食,30,Jerky & Soy Snack,肉乾/豆乾,10103061,Gluten Snack Ch Brd,麵筋零食中系
